"Code","Stock","Sector","Open","Last","Prv Close","Chg","High","Low","Y-High","Y-Low","Vol","DY*","B%","Vol MA (20)","RSI (14)","MACD (26, 12)","EPS*","P/E","Status","Mode"
="5102WC","GCB-WC","101","0.155","0.155","0.155","-","0.155","0.145","0.325","0.150","29032","","43","1233465","50%","-0.005","","","Active","Real Time"
="5104","CNH","101","0.040","0.045","0.045","-","0.045","0.040","0.055","0.035","260","","-","133550","43%","","-0.28","","Active","Real Time"
="5105","CANONE","102","1.800","1.810","1.810","-","1.810","1.800","2.800","1.760","267","2.21%","87","24620","13%","-0.066","-10.19","","Active","Real Time"
="5106","AXREIT","150","2.050","2.060","2.050","+0.010","2.060","2.040","2.120","1.710","35310","4.50%","76","1492145","63%","0.006","11.80","19.82","Active","Real Time"
="5107","IQGROUP","101","","","0.540","","-","-","0.800","0.470","0","","-","28725","55%","-0.002","0.56","97.01","Active","Real Time"
="5108","ICAP","155","2.580","2.560","2.580","-0.020","2.590","2.560","3.070","2.290","2100","","8","183765","27%","-0.001","1.85","138.60","Active","Real Time"
="5109","YTLREIT","150","1.120","1.120","1.110","+0.010","1.120","1.110","1.230","0.975","4414","6.92%","31","451665","55%","-0.003","8.72","12.85","Active","Real Time"
="5110","UOAREIT","150","0.830","0.830","0.835","-0.005","0.835","0.825","1.020","0.795","1183","7.40%","29","240215","47%","-0.004","5.25","15.81","Active","Real Time"
="5111","TWRREIT","150","0.290","0.290","0.290","-","0.290","0.290","0.330","0.260","2","4.21%","100","67575","55%","-0.001","1.47","19.76","Active","Real Time"
="5112","THPLANT","125","0.525","0.525","0.525","-","0.525","0.520","0.790","0.485","1541","5.71%","59","374630","54%","-0.001","6.47","4.77","Active","Real Time"
="5113","RSAWIT","125","0.180","0.180","0.180","-","0.180","0.180","0.275","0.160","1355","","-","157300","43%","","1.41","14.88","Active","Real Time"
="5115","ALAM","161","0.165","0.165","0.165","-","0.170","0.165","0.290","0.025","4594","","10","3910910","45%","-0.008","2.22","1.61","Active, Alert","Real Time"
="5115WB","ALAM-WB","161","0.055","0.050","0.055","-0.005","0.055","0.050","0.075","0.040","179","","1","-","0%","","","","Active, Alert","Real Time"
="5116","ALAQAR","150","1.240","1.250","1.250","-","1.250","1.240","1.420","1.200","200","5.82%","3","42515","50%","","6.94","18.01","Active","Real Time"
="5120","AMFIRST","150","0.315","0.315","0.315","-","0.320","0.315","0.320","0.270","7517","7.62%","-","238815","67%","0.002","3.59","8.77","Active","Real Time"
="5121","HEKTAR","150","0.440","0.445","0.435","+0.010","0.445","0.435","0.575","0.415","41080","7.08%","87","1148695","27%","-0.004","3.60","12.82","Active","Real Time"
="5123","SENTRAL","150","0.780","0.785","0.785","-","0.785","0.780","0.815","0.715","3384","8.10%","35","515645","64%","-0.001","6.68","11.91","Active","Real Time"
="5125","PANTECH","102","0.655","0.655","0.655","-","0.660","0.650","1.020","0.635","1602","9.92%","79","586665","24%","-0.013","9.91","6.79","Active","Real Time"
="5126","SOP","125","3.280","3.280","3.300","-0.020","3.300","3.240","3.670","2.750","4674","3.35%","37","309430","28%","-0.028","50.11","6.31","Active","Real Time"
="5126CU","SOP-CU","325","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="5127","ARREIT","150","0.360","0.360","0.360","-","0.360","0.355","0.425","0.305","2200","","47","114400","33%","-0.003","0.87","41.45","Active","Real Time"
="5129","MELATI","103","","","0.510","","-","-","0.600","0.405","0","1.96%","-","19230","55%","-0.006","7.08","7.47","Active","Real Time"
="5130","ATRIUM","150","1.300","1.310","1.300","+0.010","1.310","1.300","1.340","1.180","28","6.50%","71","64385","56%","","17.55","7.46","Active","Real Time"
="5131","ZHULIAN","101","1.100","1.110","1.120","-0.010","1.120","1.100","1.220","1.000","504","8.11%","5","72545","29%","0.001","5.08","21.84","Active","Real Time"
="5132","DELEUM","161","1.380","1.370","1.360","+0.010","1.390","1.360","1.690","1.300","2463","6.79%","68","189865","21%","-0.034","18.47","5.45","Active","Real Time"
="5133","PENERGY","161","0.880","0.915","0.890","+0.025","0.915","0.880","1.420","0.780","93","12.02%","82","451710","60%","-0.034","22.16","4.14","Active","Real Time"
="5134","SAB","102","3.310","3.320","3.350","-0.030","3.320","3.310","3.570","2.820","98","1.51%","-","7665","45%","-0.012","26.80","8.92","Active","Real Time"
="5135","SWKPLNT","125","2.700","2.680","2.700","-0.020","2.700","2.670","2.750","2.160","896","7.46%","50","37685","56%","0.032","32.98","8.08","Active","Real Time"
="5136","HEXTECH","164","1.200","1.250","1.250","-","1.250","1.200","1.390","1.000","2944","","63","917125","65%","0.002","-1.10","","Active","Real Time"
="5138","HSPLANT","125","1.930","1.930","1.920","+0.010","1.950","1.920","2.300","1.680","8883","6.48%","84","492560","33%","-0.008","25.59","7.55","Active","Real Time"
="5139","AEONCR","110","5.290","5.340","5.290","+0.050","5.350","5.260","7.400","4.850","1993","5.38%","49","809710","79%","0.038","72.58","7.36","Active","Real Time"
="5140","TASCO","164","0.500","0.515","0.500","+0.015","0.520","0.500","0.805","0.455","2927","2.43%","75","108075","67%","0.002","3.27","13.91","Active","Real Time"
="5141","DAYANG","161","1.600","1.630","1.590","+0.040","1.670","1.600","2.580","1.430","44281","3.68%","40","2983910","30%","-0.059","26.87","5.18","Active","Real Time"
="514149","DAYANG-C49","361","","","0.005","","-","-","0.160","0.005","0","","-","179800","23%","-0.007","","","Suspended","Real Time"
="514150","DAYANG-C50","361","0.020","0.020","0.020","-","0.020","0.020","0.080","0.020","5000","","-","-","0%","","","","Active","Real Time"
="514151","DAYANG-C51","361","","","0.025","","-","-","0.110","0.025","0","","-","-","0%","","","","Active","Real Time"
="514152","DAYANG-C52","361","","","0.115","","-","-","0.140","0.115","0","","-","-","0%","","","","Active","Real Time"
="514153","DAYANG-C53","361","0.050","0.050","0.045","+0.005","0.050","0.050","0.105","0.045","50000","","98","-","0%","","","","Active","Real Time"
="514154","DAYANG-C54","361","0.070","0.075","0.065","+0.010","0.080","0.070","0.240","0.055","500","","-","104645","22%","-0.032","","","Active","Real Time"
="514155","DAYANG-C55","361","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="514156","DAYANG-C56","361","","","0.040","","-","-","0.045","0.040","0","","-","-","0%","","","","Active","Real Time"
="514157","DAYANG-C57","361","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="5142","WASCO","161","0.980","0.970","0.965","+0.005","0.980","0.965","1.280","0.780","3580","2.06%","17","394360","50%","0.005","19.77","4.57","Active","Real Time"
="5143","LUXCHEM","102","0.385","0.390","0.390","-","0.395","0.385","0.530","0.385","734","4.62%","14","81065","50%","-0.002","4.51","7.05","Active","Real Time"
="5145","SEALINK","164","0.200","0.195","0.205","-0.010","0.205","0.190","0.360","0.115","92547","","33","2958990","80%","0.014","3.64","5.12","Active","Real Time"
="5147","SAMCHEM","102","0.400","0.385","0.405","-0.020","0.405","0.385","0.535","0.320","2482","4.68%","14","353580","78%","0.009","3.32","10.28","Active","Real Time"
="5148","UEMS","120","0.745","0.775","0.750","+0.025","0.775","0.745","1.190","0.620","100459","1.60%","63","6280865","48%","-0.005","2.06","38.24","Active","Real Time"
="51481N","UEMS-C1N","320","","","0.020","","-","-","0.060","0.020","0","","-","-","33%","","","","Suspended","Real Time"
="51481O","UEMS-C1O","320","","","0.005","","-","-","0.090","0.005","0","","-","294380","14%","-0.006","","","Active","Real Time"
="51481P","UEMS-C1P","320","0.030","0.030","0.030","-","0.030","0.030","0.095","0.025","11350","","47","302070","27%","-0.009","","","Active","Real Time"
="51481Q","UEMS-C1Q","320","","","0.045","","-","-","0.085","0.045","0","","-","-","25%","","","","Active","Real Time"
="51481R","UEMS-C1R","320","","","0.065","","-","-","0.090","0.065","0","","-","-","0%","","","","Active","Real Time"
="51481S","UEMS-C1S","320","0.035","0.035","0.030","+0.005","0.035","0.035","0.080","0.030","20000","","-","-","27%","","","","Active","Real Time"
="51481T","UEMS-C1T","320","0.080","0.090","0.080","+0.010","0.090","0.080","0.120","0.070","12568","","25","437815","33%","-0.004","","","Active","Real Time"
="51481U","UEMS-C1U","320","","","0.045","","-","-","0.075","0.040","0","","-","-","0%","","","","Active","Real Time"
="51481V","UEMS-C1V","320","0.080","0.080","0.080","-","0.080","0.080","0.110","0.070","7450","","100","185905","44%","-0.003","","","Active","Real Time"
="51481W","UEMS-C1W","320","","","0.060","","-","-","0.065","0.060","0","","-","-","0%","","","","Active","Real Time"
="51481X","UEMS-C1X","320","0.045","0.045","0.045","-","0.045","0.045","0.065","0.040","500","","-","-","0%","","","","Active","Real Time"
="51481Y","UEMS-C1Y","320","0.075","0.075","0.150","-0.075","0.075","0.075","","","117","","-","-","0%","","","","Active","Real Time"
="51481Z","UEMS-C1Z","320","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="5149","TAS","164","0.535","0.535","0.525","+0.010","0.535","0.515","0.745","0.495","1432","3.74%","7","86255","44%","-0.007","9.83","5.48","Active","Real Time"
="5151","HEXTAR","102","0.890","0.895","0.890","+0.005","0.895","0.880","0.985","0.810","51781","1.45%","71","3106080","43%","-0.001","1.53","49.17","Active","Real Time"
="5151CO","HEXTAR-CO","302","","","0.045","","-","-","0.050","0.040","0","","-","-","0%","","","","Active","Real Time"
="5152","MBL","102","0.345","0.340","0.345","-0.005","0.345","0.335","0.455","0.335","241","","19","63525","37%","-0.006","15.86","2.35","Active","Real Time"
="5152WB","MBL-WB","102","0.040","0.070","0.040","+0.030","0.070","0.040","0.120","0.035","301","","2","32110","40%","-0.001","","","Active","Real Time"
="5156","XDL","101","0.015","0.010","0.015","-0.005","0.015","0.010","0.025","0.010","6949","","1","224405","60%","","-1.02","","Active","Real Time"
="5157","SG","101","0.015","0.010","0.015","-0.005","0.015","0.010","0.025","0.005","1061","","9","737835","56%","","-0.38","","Active","Real Time"
="5159","YOCB","101","1.600","1.600","1.610","-0.010","1.620","1.600","2.160","1.560","160","5.00%","13","38755","42%","-0.018","13.56","15.29","Active","Real Time"
="5160","HOMERIZ","101","0.480","0.475","0.490","-0.015","0.480","0.475","0.630","0.480","85","3.58%","-","48745","36%","-0.008","7.37","6.44","Active","Real Time"
="5161","JCY","105","0.355","0.360","0.360","-","0.365","0.350","0.595","0.250","87210","","55","7403475","85%","0.012","1.36","26.77","Active","Real Time"
="516119","JCY-C19","305","","","0.005","","-","-","0.065","0.005","0","","-","162455","20%","-0.005","","","Active","Real Time"
="516120","JCY-C20","305","","","0.085","","-","-","0.095","0.055","0","","-","-","0%","","","","Active","Real Time"
="5162","VSTECS","105","3.790","3.930","3.770","+0.160","3.930","3.790","4.180","2.460","3991","1.96%","78","170335","59%","0.078","19.80","20.05","Active","Real Time"
="5162CB","VSTECS-CB","305","","","0.040","","-","-","0.170","0.030","0","","-","87910","23%","-0.033","","","Suspended","Real Time"
="5162CC","VSTECS-CC","305","0.045","0.045","0.050","-0.005","0.045","0.045","0.050","0.030","100","","100","-","0%","","","","Active","Real Time"
="5162CD","VSTECS-CD","305","0.195","0.210","0.175","+0.035","0.210","0.195","0.210","0.115","1540","","42","-","0%","","","","Active","Real Time"
="5163","SEB","102","","","0.560","","-","-","0.750","0.450","0","","-","6440","65%","0.008","1.38","40.76","Active","Real Time"
="5165","DFCITY","102","","","0.530","","-","-","0.600","0.250","0","","-","30180","43%","-0.006","0.33","259.08","Active","Real Time"
="5166","CYBERE","101","0.780","0.760","0.780","-0.020","0.780","0.745","1.020","0.610","78","","9","22105","52%","-0.023","8.54","8.82","Active","Real Time"
="5167","TURBO","102","","","0.430","","-","-","0.695","0.400","0","","-","16760","55%","-0.047","0.81","52.77","Active","Real Time"
="5168","HARTA","162","1.220","1.210","1.220","-0.010","1.230","1.200","4.110","1.170","24697","9.72%","58","5260125","48%","-0.028","2.18","55.74","Active","Real Time"
="51682P","HARTA-C2P","362","","","0.005","","-","-","0.120","0.005","0","","-","363450","100%","-0.003","","","Active","Real Time"
="51682R","HARTA-C2R","362","","","0.010","","-","-","0.120","0.005","0","","-","109625","13%","-0.016","","","Active","Real Time"
="51682S","HARTA-C2S","362","","","0.005","","-","-","0.140","0.005","0","","-","108150","6%","-0.022","","","Active","Real Time"
="51682T","HARTA-C2T","362","","","0.005","","-","-","0.125","0.005","0","","-","72870","25%","-0.017","","","Active","Real Time"
="51682U","HARTA-C2U","362","","","0.015","","-","-","0.220","0.015","0","","-","158550","22%","-0.025","","","Active","Real Time"
="51682V","HARTA-C2V","362","","","0.005","","-","-","0.085","0.005","0","","-","1012950","33%","","","","Active","Real Time"
="51682W","HARTA-C2W","362","","","0.005","","-","-","0.085","0.005","0","","-","250745","100%","-0.013","","","Active","Real Time"
="51682X","HARTA-C2X","362","","","0.010","","-","-","0.070","0.010","0","","-","520180","13%","-0.009","","","Active","Real Time"
="51682Y","HARTA-C2Y","362","","","0.025","","-","-","0.045","0.020","0","","-","-","0%","","","","Active","Real Time"
="51682Z","HARTA-C2Z","362","","","0.125","","-","-","0.155","0.125","0","","-","-","41%","","","","Active","Real Time"
="51683A","HARTA-C3A","362","0.075","0.075","0.070","+0.005","0.075","0.075","0.095","0.070","1399","","57","-","0%","","","","Active","Real Time"
="51683B","HARTA-C3B","362","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="51683C","HARTA-C3C","362","0.110","0.115","0.115","-","0.115","0.110","0.115","0.110","950","","16","-","0%","","","","Active","Real Time"
="5169","HOHUP","103","0.035","0.045","0.040","+0.005","0.045","0.035","0.205","0.035","199","","6","478715","23%","-0.005","-14.48","","Active, Alert","Real Time"
="5171","KIMLUN","103","1.470","1.480","1.480","-","1.500","1.460","1.550","0.805","11677","1.35%","39","975195","73%","0.051","14.24","11.54","Active","Real Time"
="5172","SINARAN","101","0.030","0.030","0.025","+0.005","0.035","0.030","0.140","0.010","324985","","69","2085870","67%","","-2.21","","Active","Real Time"
="5172WB","SINARAN-WB","101","0.010","0.010","0.015","-0.005","0.015","0.010","0.035","0.005","12272","","3","359780","50%","-0.001","","","Active","Real Time"
="5173","SYGROUP","164","0.765","0.780","0.780","-","0.780","0.765","0.950","0.650","1302","","79","216935","44%","-0.001","14.59","5.07","Active","Real Time"
="5173CG","SYGROUP-CG","364","","","0.150","","-","-","","","0","","-","-","0%","","","","Active","Real Time"
="5175","IVORY","120","","","0.005","","-","-","0.065","0.005","0","","-","2272990","36%","-0.004","1.55","0.32","Suspended, Alert","Real Time"
="5176","SUNREIT","150","2.120","2.160","2.110","+0.050","2.160","2.110","2.320","1.630","30064","4.63%","79","11511320","61%","-0.017","15.02","14.10","Active","Real Time"
="5178","INGENIEU","102","0.030","0.030","0.025","+0.005","0.030","0.030","0.065","0.025","16870","","100","1799765","44%","","1.67","1.80","Active","Real Time"
="5178WB","INGENIEU-WB","102","0.005","0.005","0.005","-","0.005","0.005","0.020","0.005","2052","","-","1699075","50%","","","","Active","Real Time"
="5180","CLMT","150","0.620","0.620","0.615","+0.005","0.620","0.610","0.705","0.550","517952","7.50%","29","3248495","50%","-0.002","6.63","11.04","Active","Real Time"
="5182","AVALAND","120","0.250","0.250","0.250","-","0.250","0.250","0.340","0.200","1798","","33","570010","56%","-0.004","6.79","3.68","Active","Real Time"
="5183","PCHEM","102","4.380","4.450","4.380","+0.070","4.480","4.350","5.840","2.750","47925","2.92%","67","11265925","48%","0.113","15.00","27.62","Active","Real Time"
="51831D","PCHEM-C1D","302","","","0.005","","-","-","0.125","0.005","0","","-","483675","40%","-0.002","","","Active","Real Time"
="51831F","PCHEM-C1F","302","0.010","0.010","0.015","-0.005","0.010","0.010","0.050","0.005","6000","","100","1938280","44%","","","","Active","Real Time"
="51831H","PCHEM-C1H","302","","","0.080","","-","-","0.160","0.015","0","","-","761990","59%","0.009","","","Suspended","Real Time"
