Code,Stock,Sector,Open,Last,Prv Close,Chg,High,Low,Y-High,Y-Low,Vol,DY*,B%,Vol MA (20),RSI (14),"MACD (26, 12)",EPS*,P/E,Status,
,K1,K1,,,,,,,,,,,,,,,,,,
01388Q,ZETRIX-C8Q,ZETRIX-C8Q,0.105,0.11,0.125,-0.015,0.11,0.105,0.25,0.105,2010,,75,214500,41%,-0.013,,,Active,
,ZETRIX-C8Q,ZETRIX-C8Q,,,,,,,,,,,,,,,,,,
0151CV,KGB-CV,KGB-CV,0.12,0.125,0.115,+0.010,0.125,0.12,0.13,0.105,2591,,77,-,0%,,,,Active,
,KGB-CV,KGB-CV,,,,,,,,,,,,,,,,,,
190,ESAFE,ESAFE,,,0.12,,-,-,0.19,0.105,0,,-,113260,44%,-0.002,-1.62,,Active,
,ESAFE,ESAFE,,,,,,,,,,,,,,,,,,
203,SMETRIC,SMETRIC,0.115,0.11,0.115,-0.005,0.115,0.11,0.21,0.105,3310,,13,1608730,14%,-0.009,0.88,12.42,Active,
,SMETRIC,SMETRIC,,,,,,,,,,,,,,,,,,
0259CL,SNS-CL,SNS-CL,0.12,0.125,0.115,+0.010,0.125,0.12,0.12,0.105,750,,100,-,0%,,,,Active,
,SNS-CL,SNS-CL,,,,,,,,,,,,,,,,,,
305,SINKUNG,SINKUNG,0.11,0.11,0.11,-,0.11,0.105,0.22,0.105,3228,,1,135785,36%,-0.002,-0.06,,Active,
,SINKUNG,SINKUNG,,,,,,,,,,,,,,,,,,
0650Q2,FBMKLCI-CQ2,FBMKLCI-CQ2,,,0.135,,-,-,0.21,0.105,0,,-,187425,57%,0.003,,,Active,
,FBMKLCI-CQ2,FBMKLCI-CQ2,,,,,,,,,,,,,,,,,,
0650EF,FBMKLCI-HEF,FBMKLCI-HEF,0.11,0.11,0.11,-,0.11,0.11,0.14,0.105,304,,1,-,0%,,,,Active,
,FBMKLCI-HEF,FBMKLCI-HEF,,,,,,,,,,,,,,,,,,
0652LD,HSI-PWLD,HSI-PWLD,0.135,0.135,0.14,-0.005,0.135,0.13,0.14,0.105,1818,,28,-,0%,,,,Active,
,HSI-PWLD,HSI-PWLD,,,,,,,,,,,,,,,,,,
1147,GOB,GOB,0.115,0.12,0.12,-,0.12,0.115,0.215,0.105,111,,-,166335,44%,-0.002,0.35,20.15,Active,
,GOB,GOB,,,,,,,,,,,,,,,,,,
18181E,BURSA-C1E,BURSA-C1E,0.105,0.105,0.11,-0.005,0.105,0.105,0.11,0.105,850,,-,-,0%,,,,Active,
,BURSA-C1E,BURSA-C1E,,,,,,,,,,,,,,,,,,
2097,MBRIGHT,MBRIGHT,0.125,0.13,0.125,+0.005,0.13,0.125,0.145,0.105,4415,,23,457290,60%,0.002,0.51,21.33,Active,
,MBRIGHT,MBRIGHT,,,,,,,,,,,,,,,,,,
3514,MARCO,MARCO,0.12,0.115,0.115,-,0.12,0.115,0.15,0.105,5278,,-,267545,57%,-0.002,1.2,9.55,Active,
,MARCO,MARCO,,,,,,,,,,,,,,,,,,
33361K,IJM-C1K,IJM-C1K,0.105,0.11,0.11,-,0.11,0.105,0.165,0.105,6375,,51,688530,41%,-0.006,,,Active,
,IJM-C1K,IJM-C1K,,,,,,,,,,,,,,,,,,
419799,SIME-C99,SIME-C99,,,0.23,,-,-,0.24,0.105,0,,-,-,0%,,,,Active,
,SIME-C99,SIME-C99,,,,,,,,,,,,,,,,,,
381655,MISC-C55,MISC-C55,,,0.105,,-,-,0.13,0.105,0,,-,-,0%,,,,Active,
,MISC-C55,MISC-C55,,,,,,,,,,,,,,,,,,
48631Z,TM-C1Z,TM-C1Z,,,0.115,,-,-,0.13,0.105,0,,-,-,0%,,,,Active,
,TM-C1Z,TM-C1Z,,,,,,,,,,,,,,,,,,
5219,PESTEC,PESTEC,0.135,0.135,0.14,-0.005,0.14,0.135,0.22,0.105,4392,,50,2236935,67%,0.001,-19.6,,Active,
,PESTEC,PESTEC,,,,,,,,,,,,,,,,,,
529213,UWC-C13,UWC-C13,0.5,0.57,0.47,+0.100,0.585,0.5,0.48,0.105,14078,,74,352055,72%,0.052,,,Active,
,UWC-C13,UWC-C13,,,,,,,,,,,,,,,,,,
5309CT,ITMAX-CT,ITMAX-CT,0.19,0.19,0.185,+0.005,0.19,0.19,0.215,0.105,695,,72,365145,53%,0.01,,,Active,
,ITMAX-CT,ITMAX-CT,,,,,,,,,,,,,,,,,,
7131,ACME,ACME,0.115,0.115,0.115,-,0.115,0.115,0.21,0.105,40,,100,340125,50%,-0.001,1.43,8.24,Active,
,ACME,ACME,,,,,,,,,,,,,,,,,,
729346,YINSON-C46,YINSON-C46,,,0.105,,-,-,0.15,0.105,0,,-,-,38%,,,,Active,
,YINSON-C46,YINSON-C46,,,,,,,,,,,,,,,,,,
88691X,PMETAL-C1X,PMETAL-C1X,,,0.125,,-,-,0.145,0.105,0,,-,-,0%,,,,Active,
,PMETAL-C1X,PMETAL-C1X,,,,,,,,,,,,,,,,,,
8907CG,EG-CG,EG-CG,0.125,0.13,0.115,+0.015,0.13,0.12,0.125,0.105,19733,,65,-,0%,,,,Active,
,EG-CG,EG-CG,,,,,,,,,,,,,,,,,,
86,YGL,YGL,0.125,0.125,0.12,+0.005,0.125,0.125,0.195,0.11,1,,100,520285,67%,,0.08,96.65,Active,
,YGL,YGL,,,,,,,,,,,,,,,,,,
160,HHHCORP,HHHCORP,0.125,0.125,0.115,+0.010,0.125,0.125,0.14,0.11,1,,-,64625,45%,-0.001,1.02,13.05,Active,
,HHHCORP,HHHCORP,,,,,,,,,,,,,,,,,,
197,WEGMANS,WEGMANS,0.11,0.115,0.115,-,0.115,0.11,0.195,0.11,773,,-,29235,44%,-0.002,1.09,10.24,Active,
,WEGMANS,WEGMANS,,,,,,,,,,,,,,,,,,
0166HE,INARI-HE,INARI-HE,,,0.11,,-,-,0.155,0.11,0,,-,650275,32%,,,,Active,
,INARI-HE,INARI-HE,,,,,,,,,,,,,,,,,,
20822,GREATEC-C22,GREATEC-C22,0.185,0.17,0.185,-0.015,0.185,0.17,0.2,0.11,2120,,6,2077845,69%,,,,Active,
,GREATEC-C22,GREATEC-C22,,,,,,,,,,,,,,,,,,
210,KHJB,KHJB,,,0.135,,-,-,0.16,0.11,0,,-,93145,43%,-0.002,-0.8,,Active,
,KHJB,KHJB,,,,,,,,,,,,,,,,,,
0215CT,SLVEST-CT,SLVEST-CT,,,0.215,,-,-,0.215,0.11,0,,-,-,70%,,,,Active,
,SLVEST-CT,SLVEST-CT,,,,,,,,,,,,,,,,,,
231,FLEXI,FLEXI,0.135,0.155,0.155,-,0.155,0.125,0.2,0.11,251,,23,32020,55%,,0.52,34.77,Active,
,FLEXI,FLEXI,,,,,,,,,,,,,,,,,,
266,LEFORM,LEFORM,,,0.145,,-,-,0.165,0.11,0,,-,274835,33%,,0.16,150.38,Active,
,LEFORM,LEFORM,,,,,,,,,,,,,,,,,,
0652G8,HSI-CWG8,HSI-CWG8,0.215,0.225,0.225,-,0.225,0.215,0.29,0.11,20,,100,165160,60%,,,,Active,
,HSI-CWG8,HSI-CWG8,,,,,,,,,,,,,,,,,,
0652J5,HSI-PWJ5,HSI-PWJ5,,,0.11,,-,-,0.12,0.11,0,,-,-,0%,,,,Active,
,HSI-PWJ5,HSI-PWJ5,,,,,,,,,,,,,,,,,,
0652JB,HSI-PWJB,HSI-PWJB,0.14,0.14,0.15,-0.01,0.145,0.14,0.91,0.11,1766,,29,830750,31%,-0.12,,,Active,
,HSI-PWJB,HSI-PWJB,,,,,,,,,,,,,,,,,,
0742C1,POPMART-C1,POPMART-C1,0.125,0.125,0.125,-,0.125,0.125,0.38,0.11,10,,50,28310,40%,-0.01,,,Active,
,POPMART-C1,POPMART-C1,,,,,,,,,,,,,,,,,,
16193O,DRBHCOMC3O,DRBHCOMC3O,,,0.275,,-,-,0.285,0.11,0,,-,181120,88%,0.024,,,Active,
,DRBHCOMC3O,DRBHCOMC3O,,,,,,,,,,,,,,,,,,
1643,LANDMRK,LANDMRK,0.12,0.12,0.115,+0.005,0.12,0.12,0.185,0.11,20,,100,139110,37%,-0.003,-4.26,,Active,
,LANDMRK,LANDMRK,,,,,,,,,,,,,,,,,,
248824,ABMB-C24,ABMB-C24,0.1,0.11,0.115,-0.005,0.115,0.1,0.19,0.11,4100,,47,229980,20%,-0.007,,,Active,
,ABMB-C24,ABMB-C24,,,,,,,,,,,,,,,,,,
285262,CMSB-C62,CMSB-C62,0.19,0.195,0.2,-0.005,0.195,0.19,0.32,0.11,3898,,77,624890,50%,-0.006,,,Active,
,CMSB-C62,CMSB-C62,,,,,,,,,,,,,,,,,,
33361M,IJM-C1M,IJM-C1M,,,0.11,,-,-,0.175,0.11,0,,-,-,0%,,,,Active,
,IJM-C1M,IJM-C1M,,,,,,,,,,,,,,,,,,
33361J,IJM-C1J,IJM-C1J,0.115,0.125,0.115,+0.010,0.125,0.115,0.205,0.11,850,,74,217545,37%,-0.011,,,Active,
,IJM-C1J,IJM-C1J,,,,,,,,,,,,,,,,,,
386710,MPI-C10,MPI-C10,0.13,0.125,0.115,+0.010,0.13,0.125,0.115,0.11,54145,,93,-,0%,,,,Active,
,MPI-C10,MPI-C10,,,,,,,,,,,,,,,,,,
46771Y,YTL-C1Y,YTL-C1Y,0.145,0.15,0.145,+0.005,0.15,0.145,0.16,0.11,1380,,86,654930,48%,,,,Active,
,YTL-C1Y,YTL-C1Y,,,,,,,,,,,,,,,,,,
48631U,TM-C1U,TM-C1U,,,0.13,,-,-,0.19,0.11,0,,-,53870,52%,-0.002,,,Active,
,TM-C1U,TM-C1U,,,,,,,,,,,,,,,,,,
5038CO,KSL-CO,KSL-CO,0.56,0.545,0.54,+0.005,0.585,0.51,0.545,0.11,10161,,61,-,0%,,,,Active,
,KSL-CO,KSL-CO,,,,,,,,,,,,,,,,,,
5031C6,TIMECOM-C6,TIMECOM-C6,,,0.11,,-,-,0.135,0.11,0,,-,-,0%,,,,Active,
,TIMECOM-C6,TIMECOM-C6,,,,,,,,,,,,,,,,,,
5184CI,CYPARK-CI,CYPARK-CI,,,0.175,,-,-,0.19,0.11,0,,-,-,0%,,,,Active,
,CYPARK-CI,CYPARK-CI,,,,,,,,,,,,,,,,,,
5231,PBSB,PBSB,0.14,0.15,0.15,-,0.15,0.14,0.24,0.11,70,2.67%,29,138095,71%,,-0.03,,Active,
,PBSB,PBSB,,,,,,,,,,,,,,,,,,
524939,IOIPG-C39,IOIPG-C39,0.11,0.105,0.11,-0.005,0.11,0.105,0.165,0.11,3120,,32,-,0%,,,,Active,
,IOIPG-C39,IOIPG-C39,,,,,,,,,,,,,,,,,,
526349,SUNCON-C49,SUNCON-C49,0.145,0.145,0.16,-0.015,0.145,0.145,0.18,0.11,100,,100,-,0%,,,,Active,
,SUNCON-C49,SUNCON-C49,,,,,,,,,,,,,,,,,,
526462,MALAKOFC62,MALAKOFC62,,,0.21,,-,-,0.23,0.11,0,,-,141430,47%,0.01,,,Active,
,MALAKOFC62,MALAKOFC62,,,,,,,,,,,,,,,,,,
529642,MRDIY-C42,MRDIY-C42,,,0.115,,-,-,0.29,0.11,0,,-,24085,17%,-0.014,,,Active,
,MRDIY-C42,MRDIY-C42,,,,,,,,,,,,,,,,,,
528849,SIMEPROP-C49,SIMEPROP-C49,0.13,0.11,0.13,-0.02,0.13,0.11,0.195,0.11,9580,,96,522650,47%,-0.009,,,Active,
,SIMEPROP-C49,SIMEPROP-C49,,,,,,,,,,,,,,,,,,
5326C9,99SMART-C9,99SMART-C9,,,0.135,,-,-,0.2,0.11,0,,-,-,0%,,,,Active,
,99SMART-C9,99SMART-C9,,,,,,,,,,,,,,,,,,
5337CI,ECOSHOP-CI,ECOSHOP-CI,0.175,0.175,0.18,-0.005,0.175,0.175,0.22,0.11,4561,,66,237735,54%,0.002,,,Active,
,ECOSHOP-CI,ECOSHOP-CI,,,,,,,,,,,,,,,,,,
53983M,GAMUDA-C3M,GAMUDA-C3M,0.195,0.19,0.19,-,0.195,0.19,0.23,0.11,550,,64,525020,36%,0.006,,,Active,
,GAMUDA-C3M,GAMUDA-C3M,,,,,,,,,,,,,,,,,,
6459CI,MNRB-CI,MNRB-CI,,,0.14,,-,-,0.16,0.11,0,,-,-,0%,,,,Active,
,MNRB-CI,MNRB-CI,,,,,,,,,,,,,,,,,,
716053,PENTA-C53,PENTA-C53,0.175,0.175,0.17,+0.005,0.175,0.17,0.19,0.11,1817,,83,361115,57%,0.004,,,Active,
,PENTA-C53,PENTA-C53,,,,,,,,,,,,,,,,,,
9237,SCIB,SCIB,0.135,0.13,0.13,-,0.14,0.13,0.29,0.11,9963,,44,839010,37%,,0.66,20.25,Active,
,SCIB,SCIB,,,,,,,,,,,,,,,,,,
9712,VITROX-C12,VITROX-C12,0.145,0.135,0.14,-0.005,0.145,0.135,0.185,0.115,3428,,15,229465,42%,,,,Active,
,VITROX-C12,VITROX-C12,,,,,,,,,,,,,,,,,,
01663N,INARI-C3N,INARI-C3N,0.2,0.205,0.19,+0.015,0.205,0.2,0.29,0.115,600,,-,65250,69%,0.002,,,Active,
,INARI-C3N,INARI-C3N,,,,,,,,,,,,,,,,,,
0151CN,KGB-CN,KGB-CN,0.32,0.32,0.255,+0.065,0.32,0.32,0.255,0.115,100,,-,47750,83%,,,,Active,
,KGB-CN,KGB-CN,,,,,,,,,,,,,,,,,,
0215CS,SLVEST-CS,SLVEST-CS,,,0.12,,-,-,0.12,0.115,0,,-,-,0%,,,,Active,
,SLVEST-CS,SLVEST-CS,,,,,,,,,,,,,,,,,,
282,KGW,KGW,0.145,0.15,0.15,-,0.155,0.145,0.22,0.115,76177,,77,913285,73%,,0.56,27.02,Active,
,KGW,KGW,,,,,,,,,,,,,,,,,,
335,CARLORINO,CARLORINO,0.115,0.12,0.12,-,0.125,0.115,0.25,0.115,19137,8.33%,28,1193635,14%,-0.005,1.75,7.49,Active,
,CARLORINO,CARLORINO,,,,,,,,,,,,,,,,,,
58137,XIAOMI-C37,XIAOMI-C37,0.155,0.16,0.165,-0.005,0.165,0.155,0.255,0.115,2241,,68,253290,63%,-0.002,,,Active,
,XIAOMI-C37,XIAOMI-C37,,,,,,,,,,,,,,,,,,
58135,XIAOMI-C35,XIAOMI-C35,,,0.19,,-,-,0.71,0.115,0,,-,167230,53%,-0.027,,,Active,
,XIAOMI-C35,XIAOMI-C35,,,,,,,,,,,,,,,,,,
0650QZ,FBMKLCI-CQZ,FBMKLCI-CQZ,,,0.305,,-,-,0.305,0.115,0,,-,84965,57%,0.022,,,Active,
,FBMKLCI-CQZ,FBMKLCI-CQZ,,,,,,,,,,,,,,,,,,
0652II,HSI-CWII,HSI-CWII,,,0.275,,-,-,0.305,0.115,0,,-,107665,58%,0.028,,,Active,
,HSI-CWII,HSI-CWII,,,,,,,,,,,,,,,,,,
0652IV,HSI-CWIV,HSI-CWIV,,,0.125,,-,-,0.175,0.115,0,,-,-,45%,,,,Active,
,HSI-CWIV,HSI-CWIV,,,,,,,,,,,,,,,,,,
0660AB,HSCEI-CAB,HSCEI-CAB,,,0.115,,-,-,0.145,0.115,0,,-,-,0%,,,,Active,
,HSCEI-CAB,HSCEI-CAB,,,,,,,,,,,,,,,,,,
0660BB,HSCEI-HBB,HSCEI-HBB,,,0.115,,-,-,0.15,0.115,0,,-,-,0%,,,,Active,
,HSCEI-HBB,HSCEI-HBB,,,,,,,,,,,,,,,,,,
0652LL,HSI-PWLL,HSI-PWLL,,,0.14,,-,-,0.14,0.115,0,,-,-,0%,,,,Active,
,HSI-PWLL,HSI-PWLL,,,,,,,,,,,,,,,,,,
18181F,BURSA-C1F,BURSA-C1F,,,0.115,,-,-,0.115,0.115,0,,-,-,0%,,,,Active,
,BURSA-C1F,BURSA-C1F,,,,,,,,,,,,,,,,,,
12951T,PBBANK-C1T,PBBANK-C1T,,,0.115,,-,-,0.155,0.115,0,,-,-,0%,,,,Active,
,PBBANK-C1T,PBBANK-C1T,,,,,,,,,,,,,,,,,,
33361I,IJM-C1I,IJM-C1I,0.125,0.125,0.12,+0.005,0.125,0.125,0.17,0.115,50000,,100,-,0%,,,,Active,
,IJM-C1I,IJM-C1I,,,,,,,,,,,,,,,,,,
41971D,SIME-C1D,SIME-C1D,,,0.115,,-,-,0.115,0.115,0,,-,-,0%,,,,Active,
,SIME-C1D,SIME-C1D,,,,,,,,,,,,,,,,,,
46771Z,YTL-C1Z,YTL-C1Z,,,0.135,,-,-,0.14,0.115,0,,-,-,0%,,,,Active,
,YTL-C1Z,YTL-C1Z,,,,,,,,,,,,,,,,,,
514152,DAYANG-C52,DAYANG-C52,,,0.115,,-,-,0.14,0.115,0,,-,-,0%,,,,Active,
,DAYANG-C52,DAYANG-C52,,,,,,,,,,,,,,,,,,
5145,SEALINK,SEALINK,0.2,0.205,0.2,+0.005,0.205,0.195,0.36,0.115,32980,,88,3530410,63%,0.013,3.64,5.38,Active,
,SEALINK,SEALINK,,,,,,,,,,,,,,,,,,
5162CD,VSTECS-CD,VSTECS-CD,0.19,0.19,0.195,-0.005,0.19,0.19,0.21,0.115,1000,,48,-,0%,,,,Active,
,VSTECS-CD,VSTECS-CD,,,,,,,,,,,,,,,,,,
68881T,AXIATA-C1T,AXIATA-C1T,,,0.115,,-,-,0.14,0.115,0,,-,-,0%,,,,Active,
,AXIATA-C1T,AXIATA-C1T,,,,,,,,,,,,,,,,,,
674286,YTLPOWR-C86,YTLPOWR-C86,,,0.23,,-,-,0.255,0.115,0,,-,225555,44%,,,,Active,
,YTLPOWR-C86,YTLPOWR-C86,,,,,,,,,,,,,,,,,,
674292,YTLPOWR-C92,YTLPOWR-C92,0.155,0.15,0.155,-0.005,0.155,0.15,0.185,0.115,725,,97,1754070,45%,-0.001,,,Active,
,YTLPOWR-C92,YTLPOWR-C92,,,,,,,,,,,,,,,,,,
716054,PENTA-C54,PENTA-C54,,,0.14,,-,-,0.15,0.115,0,,-,-,0%,,,,Active,
,PENTA-C54,PENTA-C54,,,,,,,,,,,,,,,,,,
7232WB,RESINTC-WB,RESINTC-WB,0.145,0.145,0.145,-,0.145,0.145,0.28,0.115,140,,100,105595,53%,-0.004,,,Active,
,RESINTC-WB,RESINTC-WB,,,,,,,,,,,,,,,,,,
88692B,PMETAL-C2B,PMETAL-C2B,,,0.115,,-,-,0.115,0.115,0,,-,-,0%,,,,Active,
,PMETAL-C2B,PMETAL-C2B,,,,,,,,,,,,,,,,,,
54,KARYON,KARYON,0.15,0.15,0.155,-0.005,0.15,0.15,0.19,0.12,500,2.53%,-,244945,50%,,1.87,8.01,Active,
,KARYON,KARYON,,,,,,,,,,,,,,,,,,
0151CO,KGB-CO,KGB-CO,,,0.43,,-,-,0.43,0.12,0,,-,138555,93%,0.068,,,Active,
,KGB-CO,KGB-CO,,,,,,,,,,,,,,,,,,
180,KTC,KTC,0.145,0.15,0.15,-,0.15,0.145,0.215,0.12,7284,,4,539200,63%,0.004,2.76,5.36,Active,
,KTC,KTC,,,,,,,,,,,,,,,,,,
0225CJ,SCGBHD-CJ,SCGBHD-CJ,0.15,0.15,0.155,-0.005,0.15,0.15,0.17,0.12,100,,-,1102050,58%,,,,Active,
,SCGBHD-CJ,SCGBHD-CJ,,,,,,,,,,,,,,,,,,
251,SFPTECH,SFPTECH,0.16,0.15,0.16,-0.01,0.16,0.15,0.765,0.12,90209,1.33%,24,10389910,56%,-0.002,0.4,37.2,Active,
,SFPTECH,SFPTECH,,,,,,,,,,,,,,,,,,
283,DCHCARE,DCHCARE,0.125,0.125,0.125,-,0.125,0.125,0.19,0.12,5060,,-,1066400,45%,-0.001,-1.98,,Active,
,DCHCARE,DCHCARE,,,,,,,,,,,,,,,,,,
3054,SNOWFIT,SNOWFIT,,,0.12,,-,-,0.12,0.12,0,,-,-,0%,,,,Active,
,SNOWFIT,SNOWFIT,,,,,,,,,,,,,,,,,,
0587H7,KUAISHO-H7,KUAISHO-H7,,,0.125,,-,-,0.125,0.12,0,,-,-,0%,,,,Active,
,KUAISHO-H7,KUAISHO-H7,,,,,,,,,,,,,,,,,,
0650Q9,FBMKLCI-CQ9,FBMKLCI-CQ9,,,0.125,,-,-,0.15,0.12,0,,-,-,0%,,,,Active,
,FBMKLCI-CQ9,FBMKLCI-CQ9,,,,,,,,,,,,,,,,,,
0652J3,HSI-PWJ3,HSI-PWJ3,,,0.15,,-,-,0.15,0.12,0,,-,-,0%,,,,Active,
,HSI-PWJ3,HSI-PWJ3,,,,,,,,,,,,,,,,,,
0659CL,NDX-CL,NDX-CL,,,0.125,,-,-,0.245,0.12,0,,-,33235,42%,,,,"Suspended, Forbid",
,NDX-CL,NDX-CL,,,,,,,,,,,,,,,,,,
0652LJ,HSI-PWLJ,HSI-PWLJ,,,0.12,,-,-,0.16,0.12,0,,-,-,0%,,,,Active,
,HSI-PWLJ,HSI-PWLJ,,,,,,,,,,,,,,,,,,
11552D,MAYBANKC2D,MAYBANKC2D,,,0.13,,-,-,0.13,0.12,0,,-,-,0%,,,,Active,
,MAYBANKC2D,MAYBANKC2D,,,,,,,,,,,,,,,,,,
33361H,IJM-C1H,IJM-C1H,0.135,0.14,0.13,+0.010,0.14,0.135,0.215,0.12,2000,,100,298535,32%,-0.003,,,Active,
,IJM-C1H,IJM-C1H,,,,,,,,,,,,,,,,,,
46771O,YTL-C1O,YTL-C1O,0.475,0.475,0.47,+0.005,0.475,0.475,0.49,0.12,200,,100,102685,50%,0.014,,,Active,
,YTL-C1O,YTL-C1O,,,,,,,,,,,,,,,,,,
4847,EPICON,EPICON,0.145,0.15,0.145,+0.005,0.15,0.14,0.325,0.12,2850,,47,330025,60%,-0.003,1.58,10.03,Active,
,EPICON,EPICON,,,,,,,,,,,,,,,,,,
48632A,TM-C2A,TM-C2A,,,0.12,,-,-,0.12,0.12,0,,-,-,0%,,,,Active,
,TM-C2A,TM-C2A,,,,,,,,,,,,,,,,,,
526336,SUNCON-C36,SUNCON-C36,0.27,0.25,0.27,-0.02,0.27,0.245,0.31,0.12,1137,,26,66760,58%,0.021,,,Active,
,SUNCON-C36,SUNCON-C36,,,,,,,,,,,,,,,,,,
526338,SUNCON-C38,SUNCON-C38,0.19,0.185,0.205,-0.02,0.19,0.185,0.22,0.12,2,,50,-,65%,,,,Active,
,SUNCON-C38,SUNCON-C38,,,,,,,,,,,,,,,,,,
528532,SDG-C32,SDG-C32,0.155,0.155,0.16,-0.005,0.155,0.155,0.16,0.12,100,,100,-,0%,,,,Active,
,SDG-C32,SDG-C32,,,,,,,,,,,,,,,,,,
5337CN,ECOSHOP-CN,ECOSHOP-CN,,,0.13,,-,-,0.15,0.12,0,,-,451715,47%,0.003,,,Active,
,ECOSHOP-CN,ECOSHOP-CN,,,,,,,,,,,,,,,,,,
6076,ENCORP,ENCORP,0.135,0.14,0.13,+0.010,0.14,0.135,0.24,0.12,200,,100,89105,58%,-0.001,0.57,12.9,Active,
,ENCORP,ENCORP,,,,,,,,,,,,,,,,,,
7066,YONGTAI,YONGTAI,0.15,0.155,0.15,+0.005,0.155,0.145,0.26,0.12,2494,,90,502120,50%,-0.001,-4.58,,Active,
,YONGTAI,YONGTAI,,,,,,,,,,,,,,,,,,
729350,YINSON-C50,YINSON-C50,,,0.12,,-,-,0.125,0.12,0,,-,-,0%,,,,Active,
,YINSON-C50,YINSON-C50,,,,,,,,,,,,,,,,,,
88692E,PMETAL-C2E,PMETAL-C2E,,,0.12,,-,-,0.12,0.12,0,,-,-,0%,,,,Active,
,PMETAL-C2E,PMETAL-C2E,,,,,,,,,,,,,,,,,,
50,SYSTECH,SYSTECH,0.16,0.16,0.16,-,0.165,0.16,0.335,0.125,11074,,43,905280,86%,-0.001,-1.17,,Active,
,SYSTECH,SYSTECH,,,,,,,,,,,,,,,,,,
12843,FRONTKN-C43,FRONTKN-C43,,,0.14,,-,-,0.155,0.125,0,,-,-,0%,,,,Active,
,FRONTKN-C43,FRONTKN-C43,,,,,,,,,,,,,,,,,,
0151CT,KGB-CT,KGB-CT,0.215,0.21,0.205,+0.005,0.215,0.21,0.205,0.125,1991,,62,-,80%,,,,Active,
,KGB-CT,KGB-CT,,,,,,,,,,,,,,,,,,
20825,GREATEC-C25,GREATEC-C25,,,0.135,,-,-,0.14,0.125,0,,-,-,0%,,,,Active,
,GREATEC-C25,GREATEC-C25,,,,,,,,,,,,,,,,,,
226,ANEKA,ANEKA,0.15,0.15,0.15,-,0.155,0.15,0.18,0.125,2949,,44,580855,54%,0.003,0.5,23.95,Active,
,ANEKA,ANEKA,,,,,,,,,,,,,,,,,,
255,EIB,EIB,0.12,0.14,0.135,+0.005,0.14,0.11,0.34,0.125,1358,,68,25310,43%,-0.005,-6.84,,Active,
,EIB,EIB,,,,,,,,,,,,,,,,,,
349,SUMI,SUMI,0.13,0.13,0.125,+0.005,0.13,0.12,0.205,0.125,27016,,40,7256580,8%,-0.013,313,10.95,Active,
,SUMI,SUMI,,,,,,,,,,,,,,,,,,
54643,TENCENT-C43,TENCENT-C43,,,0.31,,-,-,0.385,0.125,0,,-,23700,50%,0.006,,,Active,
,TENCENT-C43,TENCENT-C43,,,,,,,,,,,,,,,,,,
54646,TENCENT-C46,TENCENT-C46,,,0.27,,-,-,0.27,0.125,0,,-,452295,83%,0.023,,,Active,
,TENCENT-C46,TENCENT-C46,,,,,,,,,,,,,,,,,,
0652I9,HSI-CWI9,HSI-CWI9,0.185,0.185,0.195,-0.01,0.185,0.185,0.23,0.125,100,,100,-,0%,,,,Active,
,HSI-CWI9,HSI-CWI9,,,,,,,,,,,,,,,,,,
70397,A50CHIN-H97,A50CHIN-H97,,,0.125,,-,-,0.42,0.125,0,,-,-,0%,,,,Active,
,A50CHIN-H97,A50CHIN-H97,,,,,,,,,,,,,,,,,,
0660AA,HSCEI-CAA,HSCEI-CAA,0.18,0.165,0.2,-0.035,0.18,0.165,0.335,0.125,110,,-,256340,52%,-0.012,,,Active,
,HSCEI-CAA,HSCEI-CAA,,,,,,,,,,,,,,,,,,
65657,SP500-H57,SP500-H57,0.125,0.125,0.125,-,0.125,0.125,0.34,0.125,1812,,89,381100,17%,-0.037,,,Active,
,SP500-H57,SP500-H57,,,,,,,,,,,,,,,,,,
101555,AMBANK-C55,AMBANK-C55,,,0.195,,-,-,0.195,0.125,0,,-,-,79%,,,,Active,
,AMBANK-C55,AMBANK-C55,,,,,,,,,,,,,,,,,,
0745C1,MEITU-C1,MEITU-C1,0.125,0.13,0.13,-,0.13,0.125,0.17,0.125,20000,,50,-,0%,,,,Active,
,MEITU-C1,MEITU-C1,,,,,,,,,,,,,,,,,,
244539,KLK-C39,KLK-C39,,,0.13,,-,-,0.15,0.125,0,,-,-,0%,,,,Active,
,KLK-C39,KLK-C39,,,,,,,,,,,,,,,,,,
500544,UNISEM-C44,UNISEM-C44,0.225,0.225,0.225,-,0.225,0.225,0.255,0.125,14,,-,27550,60%,,,,Active,
,UNISEM-C44,UNISEM-C44,,,,,,,,,,,,,,,,,,
500546,UNISEM-C46,UNISEM-C46,0.225,0.225,0.22,+0.005,0.225,0.225,0.24,0.125,500,,-,171710,68%,0.02,,,Active,
,UNISEM-C46,UNISEM-C46,,,,,,,,,,,,,,,,,,
5025,AURO,AURO,0.15,0.15,0.155,-0.005,0.155,0.15,0.185,0.125,28929,,98,3780900,50%,-0.001,-1.26,,Active,
,AURO,AURO,,,,,,,,,,,,,,,,,,
51682Z,HARTA-C2Z,HARTA-C2Z,0.125,0.125,0.13,-0.005,0.125,0.125,0.155,0.125,500,,100,-,0%,,,,Active,
,HARTA-C2Z,HARTA-C2Z,,,,,,,,,,,,,,,,,,
51831T,PCHEM-C1T,PCHEM-C1T,0.135,0.135,0.13,+0.005,0.135,0.135,0.19,0.125,600,,-,-,0%,,,,Active,
