Code,Stock,Prv Close,High,Low,Last,Vol,Status,P/E,EPS*,"MACD (26, 12)",Vol MA (20),DY*,Y-Low,Y-High,RSI (14),Open,Sector,Chg,B%,code_clean,name_clean,price_num,volume_num,instrument_type,sector_raw,sector_name,daily_change
"=""1058""",MANULFE,2.280,2.300,2.270,2.29,762,Active,4.04,49.11,0.021,51365,3.49%,1.99,2.63,52%,2.29,110,+0.010,4,1058,MANULFE,2.29,51365.0,Stock,110,Industrial & Consumer Products,0.0
"=""5098""",MASTEEL,0.265,0.270,0.260,0.27,912,Active,11.86,2.49,-0.001,403330,,0.2,0.325,50%,0.265,102,+0.005,99,5098,MASTEEL,0.27,403330.0,Stock,102,Industrial & Consumer Products,0.0
"=""5098WB""",MASTEEL-WB,0.030,0.040,0.040,0.04,1267,Active,,,-0.005,115595,,0.01,0.07,33%,0.04,102,+0.010,100,5098WB,MASTEEL-WB,0.04,115595.0,Warrant,102,Industrial & Consumer Products,0.0
"=""7029""",MASTER,1.850,1.820,1.800,1.8,63,Active,5.4,33.31,-0.036,6855,10.00%,1.85,4.5,39%,1.82,102,-0.050,-,7029,MASTER,1.8,6855.0,Stock,102,Industrial & Consumer Products,0.0
"=""0189""",MATANG,0.080,0.080,0.075,0.075,2939,Active,30.05,0.25,,623315,,0.065,0.085,56%,0.08,425,-0.005,74,0189,MATANG,0.075,623315.0,Stock,425,Property,0.0
"=""5236""",MATRIX,1.460,1.460,1.440,1.45,3919,Active,12.66,16.37,0.021,2505825,5.48%,1.22,2.29,56%,1.46,120,-0.010,62,5236,MATRIX,1.45,2505825.0,Stock,120,Industrial & Consumer Products,0.0
"=""4022""",MAXIM,0.305,0.305,0.300,0.3,802,Active,5.72,3.66,-0.009,110215,3.33%,0.25,0.42,35%,0.305,120,-0.005,4,4022,MAXIM,0.3,110215.0,Stock,120,Industrial & Consumer Products,0.0
"=""6012""",MAXIS,3.830,3.970,3.830,3.91,37303,Active,19.63,19.9,-0.012,2634490,4.48%,3.11,4.36,44%,3.85,163,+0.080,57,6012,MAXIS,3.91,2634490.0,Stock,163,Industrial & Consumer Products,0.0
"=""601255""",MAXIS-C55,0.045,0.065,0.050,0.06,4680,Active,,,-0.012,171100,,0.045,0.19,30%,0.05,363,+0.015,70,601255,MAXIS-C55,0.06,171100.0,Warrant,363,Technology,0.0
"=""601257""",MAXIS-C57,0.105,0.155,0.115,0.15,4098,Active,,,,40530,,0.065,0.23,31%,0.115,363,+0.045,43,601257,MAXIS-C57,0.15,40530.0,Warrant,363,Technology,0.0
"=""7123""",MAXLAND,0.035,0.035,0.025,0.035,790,Active,3.45,1.35,,95535,,0.025,0.055,50%,0.03,102,-,42,7123,MAXLAND,0.035,95535.0,Stock,102,Industrial & Consumer Products,0.0
"=""7123WB""",MAXLAND-WB,0.005,0.005,0.005,0.005,20,Active,,,,250115,,0.005,0.015,50%,0.005,102,-,100,7123WB,MAXLAND-WB,0.005,250115.0,Warrant,102,Industrial & Consumer Products,0.0
"=""1155""",MAYBANK,12.140,12.160,12.040,12.06,244621,Active,13.87,83.61,0.363,25158875,5.06%,9.32,12.28,79%,12.1,110,-0.080,39,1155,MAYBANK,12.06,25158875.0,Stock,110,Industrial & Consumer Products,0.0
"=""11552A""",MAYBANKC2A,0.205,0.195,0.195,0.195,3825,Active,,,0.024,1342350,,0.075,0.21,83%,0.195,310,-0.010,46,11552A,MAYBANKC2A,0.195,1342350.0,Stock,310,Technology,0.0
"=""11552F""",MAYBANKC2F,0.230,0.220,0.220,0.22,1,Active,,,0.031,4939855,,0.06,0.235,86%,0.22,310,-0.010,-,11552F,MAYBANKC2F,0.22,4939855.0,Stock,310,Technology,0.0
"=""11552G""",MAYBANKC2G,0.425,0.425,0.400,0.4,55,Active,,,0.069,306725,,0.045,0.425,87%,0.425,310,-0.025,-,11552G,MAYBANKC2G,0.4,306725.0,Stock,310,Technology,0.0
"=""11552H""",MAYBANKC2H,0.315,0.305,0.295,0.295,504,Active,,,0.041,67490,,0.13,0.32,89%,0.305,310,-0.020,65,11552H,MAYBANKC2H,0.295,67490.0,Stock,310,Technology,0.0
"=""11552I""",MAYBANKC2I,0.170,0.160,0.155,0.155,27696,Active,,,,-,,0.105,0.175,0%,0.16,310,-0.015,52,11552I,MAYBANKC2I,0.155,,Stock,310,Technology,0.0
"=""11552J""",MAYBANKC2J,0.115,0.105,0.105,0.105,60,Active,,,,-,,0.085,0.115,0%,0.105,310,-0.010,-,11552J,MAYBANKC2J,0.105,,Stock,310,Technology,0.0
"=""11552K""",MAYBANKC2K,0.090,0.095,0.095,0.095,10123,Active,,,,-,,0.08,0.1,0%,0.095,310,+0.005,-,11552K,MAYBANKC2K,0.095,,Stock,310,Technology,0.0
"=""5077""",MAYBULK,0.365,0.365,0.360,0.365,1007,Active,17.81,2.05,0.004,491380,,0.285,0.385,67%,0.365,164,-,30,5077,MAYBULK,0.365,491380.0,Stock,164,Industrial & Consumer Products,0.0
"=""7099""",MAYU,0.120,0.160,0.130,0.14,7383,Active,,-0.32,0.003,79175,,0.09,0.26,50%,0.14,102,+0.020,90,7099,MAYU,0.14,79175.0,Stock,102,Industrial & Consumer Products,0.0
"=""5152""",MBL,0.320,0.330,0.305,0.33,658,Active,2.28,15.86,-0.006,29280,,0.305,0.41,38%,0.315,102,+0.010,83,5152,MBL,0.33,29280.0,Stock,102,Industrial & Consumer Products,0.0
"=""5152WB""",MBL-WB,0.035,0.045,0.045,0.045,1200,Active,,,-0.002,54905,,0.035,0.12,40%,0.045,102,+0.010,100,5152WB,MBL-WB,0.045,54905.0,Warrant,102,Industrial & Consumer Products,0.0
"=""5983""",MBMR,5.280,5.300,5.220,5.26,765,Active,5.52,85.19,0.018,416020,8.56%,4.38,5.86,57%,5.29,101,-0.020,39,5983,MBMR,5.26,416020.0,Stock,101,Industrial & Consumer Products,0.0
"=""2097""",MBRIGHT,0.125,0.120,0.120,0.12,290,Active,19.69,0.51,,268715,,0.105,0.14,50%,0.12,101,-0.005,-,2097,MBRIGHT,0.12,268715.0,Stock,101,Industrial & Consumer Products,0.0
"=""2097WB""",MBRIGHT-WB,0.050,0.050,0.045,0.05,4901,Active,,,,244790,,0.03,0.07,55%,0.045,101,-,-,2097WB,MBRIGHT-WB,0.05,244790.0,Warrant,101,Industrial & Consumer Products,0.0
"=""1171""",MBSB,0.740,0.740,0.735,0.735,26001,Active,14.86,4.95,0.004,8416510,8.50%,0.62,0.765,56%,0.735,110,-0.005,37,1171,MBSB,0.735,8416510.0,Stock,110,Industrial & Consumer Products,0.0
"=""7004""",MCEHLDG,1.440,1.430,1.400,1.43,3222,Active,9.07,17.96,-0.026,189555,6.99%,1.3,1.93,14%,1.43,102,-0.010,40,7004,MCEHLDG,1.43,189555.0,Stock,102,Industrial & Consumer Products,0.0
"=""7004WA""",MCEHLDG-WA,0.685,0.690,0.640,0.68,293,Active,,,-0.022,47255,,0.5,1.08,44%,0.64,102,-0.005,98,7004WA,MCEHLDG-WA,0.68,47255.0,Warrant,102,Industrial & Consumer Products,0.0
"=""3794""",MCEMENT,8.450,8.520,8.400,8.42,10723,Active,17.38,50.11,0.24,1647125,1.43%,4.21,8.56,76%,8.49,102,-0.030,36,3794,MCEMENT,8.42,1647125.0,Stock,102,Industrial & Consumer Products,0.0
"=""3794CJ""",MCEMENT-CJ,0.270,0.270,0.260,0.26,4256,Active,,,0.023,640020,,0.085,0.28,79%,0.27,302,-0.010,44,3794CJ,MCEMENT-CJ,0.26,640020.0,Warrant,302,Technology,0.0
"=""3794CK""",MCEMENT-CK,0.135,0.135,0.135,0.135,300,Active,,,,-,,0.13,0.14,0%,0.135,302,-,33,3794CK,MCEMENT-CK,0.135,,Warrant,302,Technology,0.0
"=""0167""",MCLEAN,0.550,0.550,0.530,0.535,14053,Active,11.33,4.71,-0.006,3674355,,0.23,0.715,49%,0.55,402,-0.015,40,0167,MCLEAN,0.535,3674355.0,Stock,402,Property,0.0
"=""4502""",MEDIA,0.290,0.290,0.290,0.29,107,Active,15.55,1.89,-0.008,83785,5.17%,0.27,0.485,45%,0.29,163,-,-,4502,MEDIA,0.29,83785.0,Stock,163,Industrial & Consumer Products,0.0
"=""5090""",MEDIAC,0.090,0.095,0.090,0.095,2132,Active,,-2.04,-0.001,108150,4.74%,0.09,0.12,43%,0.09,163,+0.005,-,5090,MEDIAC,0.095,108150.0,Stock,163,Industrial & Consumer Products,0.0
"=""5327""",MEGAFB,0.900,0.905,0.880,0.885,166519,Active,48.61,1.67,0.013,18670050,0.56%,0.38,0.95,58%,0.905,102,-0.015,89,5327,MEGAFB,0.885,18670050.0,Stock,102,Industrial & Consumer Products,0.0
"=""058339""",MEITUAN-C39,0.075,0.055,0.055,0.055,300,Active,,,,-,,0.075,0.175,0%,0.055,358,-0.020,-,058339,MEITUAN-C39,0.055,,Warrant,358,Technology,0.0
"=""3778""",MELEWAR,0.140,0.140,0.140,0.14,220,Active,,-2.23,-0.003,128120,,0.135,0.24,40%,0.14,102,-,23,3778,MELEWAR,0.14,128120.0,Stock,102,Industrial & Consumer Products,0.0
"=""1694""",MENANG,0.655,0.660,0.660,0.66,200,Active,14.09,3.14,0.001,65020,0.03%,0.585,0.755,57%,0.66,120,+0.005,100,1694,MENANG,0.66,65020.0,Stock,120,Industrial & Consumer Products,0.0
"=""8192""",MERCURY,0.580,0.600,0.590,0.6,166,Active,8.92,7.4,-0.039,6485,,0.58,0.99,38%,0.59,103,+0.020,-,8192,MERCURY,0.6,6485.0,Stock,103,Industrial & Consumer Products,0.0
"=""0285""",MERSEC,0.290,0.290,0.285,0.29,15301,Active,17.72,1.64,-0.004,874840,1.72%,0.27,0.375,37%,0.29,410,-,1,0285,MERSEC,0.29,874840.0,Stock,410,Property,0.0
"=""0207""",MESTRON,0.170,0.180,0.170,0.17,19712,Active,24.05,0.71,-0.001,3580750,,0.155,0.3,42%,0.175,102,-,96,0207,MESTRON,0.17,3580750.0,Stock,102,Industrial & Consumer Products,0.0
"=""0207WA""",MESTRON-WA,0.010,0.010,0.005,0.005,5472,Active,,,-0.001,1495535,,0.005,0.07,43%,0.01,102,-0.005,100,0207WA,MESTRON-WA,0.005,1495535.0,Warrant,102,Industrial & Consumer Products,0.0
"=""0329""",METRO,0.220,0.220,0.215,0.22,477,Active,47.27,0.67,-0.002,1046265,3.27%,0.17,0.245,33%,0.22,462,-,34,0329,METRO,0.22,1046265.0,Stock,462,Property,0.0
"=""3069""",MFCB,3.080,3.130,3.060,3.1,9290,Active,6.24,48.71,-0.07,484385,2.90%,3.05,4.46,10%,3.08,165,+0.020,37,3069,MFCB,3.1,484385.0,Stock,165,Industrial & Consumer Products,0.0
"=""3662""",MFLOUR,0.615,0.625,0.605,0.615,25920,Active,9.87,4.74,0.007,2609210,4.88%,0.425,0.655,52%,0.61,101,-,55,3662,MFLOUR,0.615,2609210.0,Stock,101,Industrial & Consumer Products,0.0
"=""3662CK""",MFLOUR-CK,0.050,0.050,0.050,0.05,12000,Active,,,0.002,595465,,0.04,0.075,54%,0.05,301,-,57,3662CK,MFLOUR-CK,0.05,595465.0,Warrant,301,Technology,0.0
"=""3662CM""",MFLOUR-CM,0.050,0.045,0.045,0.045,300,Active,,,0.002,112000,,0.05,0.07,37%,0.045,301,-0.005,33,3662CM,MFLOUR-CM,0.045,112000.0,Warrant,301,Technology,0.0
"=""3662CN""",MFLOUR-CN,0.055,0.055,0.050,0.055,10857,Active,,,0.004,461270,,0.045,0.07,42%,0.05,301,-,58,3662CN,MFLOUR-CN,0.055,461270.0,Warrant,301,Technology,0.0
"=""3662CO""",MFLOUR-CO,0.060,0.055,0.045,0.055,1500,Active,,,,-,,0.06,0.065,0%,0.045,301,-0.005,93,3662CO,MFLOUR-CO,0.055,,Warrant,301,Technology,0.0
"=""7595""",MGB,0.485,0.490,0.475,0.48,862,Active,4.6,10.16,0.013,273415,3.40%,0.405,0.71,78%,0.475,103,-0.005,25,7595,MGB,0.48,273415.0,Stock,103,Industrial & Consumer Products,0.0
"=""5186""",MHB,0.360,0.370,0.355,0.355,5454,Active,4.69,7.6,-0.001,303560,,0.305,0.485,44%,0.365,161,-0.005,47,5186,MHB,0.355,303560.0,Stock,161,Industrial & Consumer Products,0.0
"=""5026""",MHC,1.530,1.550,1.520,1.53,1377,Active,7.32,14.61,0.033,296850,3.92%,0.945,1.57,58%,1.55,125,-,73,5026,MHC,1.53,296850.0,Stock,125,Industrial & Consumer Products,0.0
"=""5286""",MI,3.000,3.000,2.930,2.93,15056,Active,39.52,7.61,-0.025,3024730,2.05%,1.4,3.56,25%,2.98,105,-0.070,42,5286,MI,2.93,3024730.0,Stock,105,Industrial & Consumer Products,0.0
"=""528635""",MI-C35,0.350,0.335,0.320,0.32,1800,Active,,,-0.007,184455,,0.16,0.555,33%,0.32,305,-0.030,17,528635,MI-C35,0.32,184455.0,Warrant,305,Technology,0.0
"=""528636""",MI-C36,0.115,0.115,0.115,0.115,1000,Active,,,-0.003,1137045,,0.09,0.255,20%,0.115,305,-,50,528636,MI-C36,0.115,1137045.0,Warrant,305,Technology,0.0
"=""528637""",MI-C37,0.050,0.045,0.045,0.045,60,Active,,,-0.005,912680,,0.045,0.11,23%,0.045,305,-0.005,67,528637,MI-C37,0.045,912680.0,Warrant,305,Technology,0.0
"=""528638""",MI-C38,0.165,0.160,0.155,0.16,1730,Active,,,-0.013,255115,,0.125,0.315,21%,0.16,305,-0.005,50,528638,MI-C38,0.16,255115.0,Warrant,305,Technology,0.0
"=""528639""",MI-C39,0.080,0.080,0.075,0.075,8500,Active,,,-0.008,2317550,,0.065,0.175,19%,0.075,305,-0.005,54,528639,MI-C39,0.075,2317550.0,Warrant,305,Technology,0.0
"=""528640""",MI-C40,0.065,0.065,0.065,0.065,200,Active,,,-0.005,43150,,0.055,0.13,20%,0.065,305,-,60,528640,MI-C40,0.065,43150.0,Warrant,305,Technology,0.0
"=""528642""",MI-C42,0.065,0.065,0.065,0.065,1000,Active,,,0.001,824010,,0.06,0.125,39%,0.065,305,-,50,528642,MI-C42,0.065,824010.0,Warrant,305,Technology,0.0
"=""528643""",MI-C43,0.050,0.050,0.050,0.05,1500,Active,,,,-,,0.045,0.095,0%,0.05,305,-,67,528643,MI-C43,0.05,,Warrant,305,Technology,0.0
"=""528644""",MI-C44,0.075,0.070,0.070,0.07,2000,Active,,,,-,,0.075,0.085,0%,0.07,305,-0.005,50,528644,MI-C44,0.07,,Warrant,305,Technology,0.0
"=""0126""",MICROLN,0.100,0.105,0.100,0.105,6069,Active,,-2.3,0.004,1401020,,0.07,0.22,67%,0.1,105,+0.005,76,0126,MICROLN,0.105,1401020.0,Stock,105,Industrial & Consumer Products,0.0
"=""0177""",MIDTOWN,0.090,0.085,0.080,0.085,1030,Active,,-9.43,,727460,,0.05,0.14,50%,0.085,402,-0.005,51,0177,MIDTOWN,0.085,727460.0,Stock,402,Property,0.0
"=""5001""",MIECO,0.655,0.655,0.650,0.655,110,Active,426.43,0.15,,457065,,0.62,0.74,67%,0.65,102,-,-,5001,MIECO,0.655,457065.0,Stock,102,Industrial & Consumer Products,0.0
"=""0112""",MIKROMB,0.405,0.415,0.405,0.41,59770,Active,13.97,3.3,0.023,4024765,,0.17,0.405,94%,0.405,405,+0.005,62,0112,MIKROMB,0.41,4024765.0,Stock,405,Property,0.0
"=""7935""",MILUX,0.570,0.550,0.520,0.53,726,Active,,-0.96,0.02,96005,,0.3,0.57,81%,0.55,101,-0.040,40,7935,MILUX,0.53,96005.0,Stock,101,Industrial & Consumer Products,0.0
"=""0288""",MINOX,0.170,0.170,0.170,0.17,70,Active,20.19,1.4,-0.003,146145,4.41%,0.165,0.265,25%,0.17,402,-,-,0288,MINOX,0.17,146145.0,Stock,402,Property,0.0
"=""0288WA""",MINOX-WA,0.020,0.020,0.020,0.02,50,Active,,,-0.001,257885,,0.02,0.07,45%,0.02,402,-,-,0288WA,MINOX-WA,0.02,257885.0,Warrant,402,Property,0.0
"=""3816""",MISC,8.100,8.190,8.040,8.06,21497,Active,29.17,26.7,0.093,3376770,4.47%,6.5,8.24,62%,8.1,164,-0.040,67,3816,MISC,8.06,3376770.0,Stock,164,Industrial & Consumer Products,0.0
"=""381657""",MISC-C57,0.085,0.100,0.090,0.1,2532,Active,,,0.006,277470,,0.04,0.105,56%,0.09,364,+0.015,52,381657,MISC-C57,0.1,277470.0,Warrant,364,Technology,0.0
"=""9571""",MITRA,0.640,0.645,0.615,0.635,8666,Active,22.43,2.89,-0.032,1478305,1.57%,0.275,0.81,41%,0.63,103,-0.005,45,9571,MITRA,0.635,1478305.0,Stock,103,Industrial & Consumer Products,0.0
"=""8141""",MJPERAK,0.245,0.245,0.245,0.245,1,Active,,-1.74,-0.001,147030,,0.085,0.325,47%,0.245,120,-,-,8141,MJPERAK,0.245,147030.0,Stock,120,Industrial & Consumer Products,0.0
"=""6114""",MKH,1.010,1.010,0.995,0.995,9530,Active,5.1,15.7,-0.006,316820,3.02%,0.94,1.17,33%,1.0,120,-0.015,11,6114,MKH,0.995,316820.0,Stock,120,Industrial & Consumer Products,0.0
"=""5319""",MKHOP,0.610,0.610,0.605,0.605,604,Active,7.48,8.15,,485390,6.61%,0.575,0.665,50%,0.61,125,-0.005,66,5319,MKHOP,0.605,485390.0,Stock,125,Industrial & Consumer Products,0.0
"=""0034""",MMAG,0.040,0.045,0.040,0.045,56928,Active,3.17,1.41,-0.006,28712240,,0.04,0.8,43%,0.04,464,+0.005,27,0034,MMAG,0.045,28712240.0,Stock,464,Property,0.0
"=""0034WC""",MMAG-WC,0.030,0.030,0.025,0.03,2218,Active,,,-0.004,482635,,0.025,0.64,50%,0.025,464,-,87,0034WC,MMAG-WC,0.03,482635.0,Warrant,464,Property,0.0
"=""0113""",MMSV,0.345,0.345,0.335,0.335,222,Active,,-0.32,-0.01,129835,,0.23,0.665,32%,0.345,105,-0.010,-,0113,MMSV,0.335,129835.0,Stock,105,Industrial & Consumer Products,0.0
"=""0103""",MNC,0.060,0.060,0.060,0.06,20,Active,,-3.67,-0.001,1001410,,0.055,0.135,50%,0.06,463,-,-,0103,MNC,0.06,1001410.0,Stock,463,Property,0.0
"=""0245""",MNHLDG,1.620,1.610,1.550,1.56,27991,Active,21.24,9.29,-0.022,5119140,0.16%,0.825,2.0,39%,1.61,403,-0.060,36,0245,MNHLDG,1.56,5119140.0,Stock,403,Property,0.0
"=""0245WA""",MNHLDG-WA,1.400,1.380,1.360,1.36,331,Active,,,-0.028,102440,,0.625,1.78,41%,1.38,403,-0.040,2,0245WA,MNHLDG-WA,1.36,102440.0,Warrant,403,Property,0.0
"=""6459""",MNRB,2.490,2.520,2.450,2.46,2908,Active,4.89,50.34,0.076,1132500,0.04%,1.66,2.7,49%,2.5,110,-0.030,18,6459,MNRB,2.46,1132500.0,Stock,110,Industrial & Consumer Products,0.0
"=""6459CI""",MNRB-CI,0.265,0.230,0.225,0.23,272,Active,,,0.027,106360,,0.09,0.345,52%,0.225,310,-0.035,50,6459CI,MNRB-CI,0.23,106360.0,Warrant,310,Technology,0.0
"=""6459CL""",MNRB-CL,0.180,0.155,0.150,0.15,311,Active,,,0.027,195255,,0.025,0.255,51%,0.15,310,-0.030,30,6459CL,MNRB-CL,0.15,195255.0,Warrant,310,Technology,0.0
"=""6459CM""",MNRB-CM,0.390,0.360,0.355,0.36,1450,Active,,,0.038,434265,,0.125,0.49,52%,0.36,310,-0.030,7,6459CM,MNRB-CM,0.36,434265.0,Warrant,310,Technology,0.0
"=""6459CN""",MNRB-CN,0.265,0.260,0.235,0.235,3253,Active,,,0.026,349845,,0.085,0.355,50%,0.26,310,-0.030,21,6459CN,MNRB-CN,0.235,349845.0,Warrant,310,Technology,0.0
"=""0229""",MOBILIA,0.095,0.090,0.090,0.09,444,Active,4.75,1.9,,57025,5.56%,0.085,0.15,50%,0.09,101,-0.005,100,0229,MOBILIA,0.09,57025.0,Stock,101,Industrial & Consumer Products,0.0
"=""0156""",MPAY,0.070,0.070,0.065,0.065,3202,Active,,-1.47,,400885,,0.06,0.095,50%,0.065,405,-0.005,38,0156,MPAY,0.065,400885.0,Stock,405,Property,0.0
"=""0156WB""",MPAY-WB,0.010,0.010,0.005,0.01,2114,Active,,,,471650,,0.005,0.025,60%,0.005,405,-,18,0156WB,MPAY-WB,0.01,471650.0,Warrant,405,Property,0.0
"=""3867""",MPI,31.000,30.880,29.620,29.78,2527,Active,31.3,77.24,-0.376,293625,1.18%,13.3,34.58,36%,30.8,105,-1.220,46,3867,MPI,29.78,293625.0,Stock,105,Industrial & Consumer Products,0.0
"=""386710""",MPI-C10,0.095,0.085,0.085,0.085,2,Active,,,,178460,,0.095,0.13,32%,0.085,305,-0.010,-,386710,MPI-C10,0.085,178460.0,Warrant,305,Technology,0.0
"=""386711""",MPI-C11,0.140,0.130,0.125,0.13,54,Active,,,-0.004,58580,,0.135,0.2,40%,0.13,305,-0.010,96,386711,MPI-C11,0.13,58580.0,Warrant,305,Technology,0.0
"=""386712""",MPI-C12,0.065,0.060,0.055,0.055,12,Active,,,,529405,,0.065,0.11,40%,0.06,305,-0.010,-,386712,MPI-C12,0.055,529405.0,Warrant,305,Technology,0.0
"=""386713""",MPI-C13,0.295,0.280,0.250,0.25,7555,Active,,,-0.02,312250,,0.275,0.44,33%,0.275,305,-0.045,54,386713,MPI-C13,0.25,312250.0,Warrant,305,Technology,0.0
"=""0070""",MQTECH,0.060,0.060,0.055,0.06,677,Active,,-1.14,-0.002,1724275,,0.045,0.095,17%,0.06,405,-,92,0070,MQTECH,0.06,1724275.0,Stock,405,Property,0.0
"=""1651""",MRCB,0.345,0.345,0.330,0.335,261629,Active,23.55,1.43,-0.013,18520035,2.99%,0.325,0.57,38%,0.34,120,-0.010,22,1651,MRCB,0.335,18520035.0,Stock,120,Industrial & Consumer Products,0.0
"=""1651WB""",MRCB-WB,0.030,0.025,0.025,0.025,198,Active,,,,653850,,0.025,0.08,50%,0.025,120,-0.005,-,1651WB,MRCB-WB,0.025,653850.0,Warrant,120,Industrial & Consumer Products,0.0
"=""5296""",MRDIY,1.840,1.860,1.820,1.85,101724,Active,30.82,6.02,0.052,17183745,2.70%,1.28,1.91,55%,1.84,101,+0.010,64,5296,MRDIY,1.85,17183745.0,Stock,101,Industrial & Consumer Products,0.0
"=""529646""",MRDIY-C46,0.040,0.040,0.040,0.04,10,Active,,,,127260,,0.015,0.06,64%,0.04,301,-,-,529646,MRDIY-C46,0.04,127260.0,Warrant,301,Technology,0.0
"=""529649""",MRDIY-C49,0.065,0.070,0.065,0.065,19090,Active,,,0.007,4250600,,0.01,0.09,52%,0.065,301,-,12,529649,MRDIY-C49,0.065,4250600.0,Warrant,301,Technology,0.0
"=""529650""",MRDIY-C50,0.150,0.150,0.150,0.15,1000,Active,,,0.013,145080,,0.055,0.17,55%,0.15,301,-,50,529650,MRDIY-C50,0.15,145080.0,Warrant,301,Technology,0.0
"=""529651""",MRDIY-C51,0.090,0.090,0.085,0.09,5262,Active,,,0.007,1894650,,0.03,0.11,53%,0.085,301,-,48,529651,MRDIY-C51,0.09,1894650.0,Warrant,301,Technology,0.0
"=""529654""",MRDIY-C54,0.155,0.160,0.150,0.16,27940,Active,,,0.019,2310260,,0.05,0.185,53%,0.15,301,+0.005,56,529654,MRDIY-C54,0.16,2310260.0,Warrant,301,Technology,0.0
"=""529655""",MRDIY-C55,0.180,0.180,0.175,0.18,15207,Active,,,0.017,2157345,,0.085,0.215,52%,0.175,301,-,45,529655,MRDIY-C55,0.18,2157345.0,Warrant,301,Technology,0.0
"=""529656""",MRDIY-C56,0.180,0.185,0.175,0.185,130,Active,,,0.019,34250,,0.085,0.205,54%,0.175,301,+0.005,62,529656,MRDIY-C56,0.185,34250.0,Warrant,301,Technology,0.0
"=""529657""",MRDIY-C57,0.165,0.165,0.160,0.165,40,Active,,,,-,,0.145,0.19,0%,0.16,301,-,75,529657,MRDIY-C57,0.165,,Warrant,301,Technology,0.0
"=""529658""",MRDIY-C58,0.115,0.115,0.115,0.115,2000,Active,,,,-,,0.1,0.13,0%,0.115,301,-,50,529658,MRDIY-C58,0.115,,Warrant,301,Technology,0.0
"=""529660""",MRDIY-C60,0.045,0.040,0.040,0.04,5096,Active,,,,-,,0.04,0.045,0%,0.04,301,-0.005,94,529660,MRDIY-C60,0.04,,Warrant,301,Technology,0.0
"=""0350""",MSB,0.095,0.095,0.090,0.09,1025,Active,6.01,1.91,,811285,,0.07,0.18,46%,0.09,402,-0.005,-,0350,MSB,0.09,811285.0,Stock,402,Property,0.0
"=""5916""",MSC,1.800,1.800,1.740,1.77,11665,Active,15.9,18.9,-0.007,3154405,17.51%,1.12,2.75,41%,1.8,102,-0.030,36,5916,MSC,1.77,3154405.0,Stock,102,Industrial & Consumer Products,0.0
"=""5916CU""",MSC-CU,0.565,0.530,0.530,0.53,100,Active,,,0.037,31600,,0.08,0.835,41%,0.53,302,-0.035,-,5916CU,MSC-CU,0.53,31600.0,Warrant,302,Technology,0.0
"=""5916CV""",MSC-CV,0.185,0.165,0.160,0.16,2750,Active,,,0.002,527065,,0.035,0.35,42%,0.165,302,-0.025,55,5916CV,MSC-CV,0.16,527065.0,Warrant,302,Technology,0.0
"=""5202""",MSM,1.020,1.040,1.010,1.03,12769,Active,23.17,4.45,0.01,479730,,0.85,1.58,74%,1.01,101,+0.010,84,5202,MSM,1.03,479730.0,Stock,101,Industrial & Consumer Products,0.0
"=""520213""",MSM-C13,0.080,0.080,0.075,0.075,850,Active,,,,-,,0.065,0.09,0%,0.08,301,-0.005,35,520213,MSM-C13,0.075,,Warrant,301,Technology,0.0
"=""5202C9""",MSM-C9,0.025,0.025,0.025,0.025,907,Active,,,-0.009,235275,,0.02,0.1,43%,0.025,301,-,22,5202C9,MSM-C9,0.025,235275.0,Warrant,301,Technology,0.0
"=""5316""",MSTGOLF,0.190,0.185,0.185,0.185,310,Active,29.96,0.75,-0.001,75405,1.35%,0.18,0.26,33%,0.185,101,-0.005,-,5316,MSTGOLF,0.185,75405.0,Stock,101,Industrial & Consumer Products,0.0
"=""0213""",MTAG,0.235,0.240,0.235,0.235,2672,Active,12.97,1.81,-0.002,93930,0.09%,0.225,0.345,33%,0.235,402,-,45,0213,MTAG,0.235,93930.0,Stock,402,Property,0.0
"=""0295""",MTEC,1.090,1.160,1.070,1.13,2579,Active,42.53,2.68,-0.005,102600,0.50%,0.98,1.2,58%,1.07,402,+0.040,66,0295,MTEC,1.13,102600.0,Stock,402,Property,0.0
"=""0092""",MTOUCHE,0.030,0.035,0.030,0.035,1724,Active,,-1.63,-0.001,4853450,,0.005,0.075,100%,0.035,463,+0.005,9,0092,MTOUCHE,0.035,4853450.0,Stock,463,Property,0.0
"=""0043""",MTRONIC,0.010,0.010,0.005,0.01,5161,Active,,-0.68,,515345,,0.005,0.02,50%,0.01,102,-,13,0043,MTRONIC,0.01,515345.0,Stock,102,Industrial & Consumer Products,0.0
"=""3883""",MUDA,0.800,0.780,0.780,0.78,20,Active,,-16.56,0.001,13250,2.56%,0.72,1.07,68%,0.78,102,-0.020,-,3883,MUDA,0.78,13250.0,Stock,102,Industrial & Consumer Products,0.0
"=""5085""",MUDAJYA,0.445,0.445,0.445,0.445,250,Active,2.49,3.88,0.011,77520,,0.075,0.475,20%,0.445,103,-,-,5085,MUDAJYA,0.445,77520.0,Stock,103,Industrial & Consumer Products,0.0
"=""9539""",MUH,0.380,0.385,0.380,0.38,203,Active,10.34,3.69,0.004,25790,,0.33,0.44,56%,0.385,120,-,-,9539,MUH,0.38,25790.0,Stock,120,Industrial & Consumer Products,0.0
